Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,ClassName,ClassID
41.7,142.1,10.6,9.0,4.7,147.5,0,Assam,-1
63.7,158.2,11.9,5.8,3.8,164.4,0,Assam,-1
24.4,125.6,9.7,8.9,5.5,127.2,0,Bhuttan,+1
44.3,126.2,9.9,9.2,6.3,129.4,0,Bhuttan,+1
27.4,137.3,15.7,10.2,6.3,139.9,0,Bhuttan,+1
42.7,141.7,15.9,9.3,7.1,147.1,1,Bhuttan,+1
45.6,132.9,12.6,7.9,5.0,136.1,1,Assam,-1
48.8,150.8,9.4,10.1,5.8,159.9,0,Assam,-1
43.8,147.0,9.9,7.9,5.7,150.7,1,Bhuttan,+1
46.6,151.1,11.4,12.2,5.8,152.8,1,Bhuttan,+1
51.3,134.4,13.3,10.6,5.7,138.8,0,Assam,-1
33.1,154.6,17.3,14.9,6.3,157.8,0,Bhuttan,+1
54.4,129.5,12.0,10.4,4.2,136.9,0,Assam,-1
38.4,143.1,14.9,8.3,4.3,146.4,0,Assam,-1
38.3,138.4,17.8,8.0,4.8,141.6,1,Assam,-1
27.9,148.2,9.0,8.8,7.3,148.3,0,Bhuttan,+1
43.4,136.0,11.8,8.7,4.7,143.3,1,Assam,-1
59.3,149.1,7.7,10.3,6.9,153.7,0,Assam,-1
68.6,157.1,9.7,6.8,5.4,164.5,0,Assam,-1
23.2,152.6,15.4,6.6,4.2,159.4,0,Assam,-1
60.4,158.6,12.6,6.9,6.1,165.4,0,Assam,-1
41.5,119.1,3.4,7.7,5.8,120.8,0,Bhuttan,+1
57.2,132.4,12.9,7.8,5.1,136.8,0,Assam,-1
57.7,128.5,9.2,6.3,5.2,136.1,0,Assam,-1
59.6,155.8,6.7,10.6,4.0,161.8,0,Assam,-1
56.7,152.9,2.0,7.7,3.6,158.8,0,Assam,-1
14.5,130.9,1.3,7.1,5.6,132.4,1,Bhuttan,+1
42.6,142.6,6.0,14.9,7.4,144.7,1,Bhuttan,+1
52.1,156.5,2.2,8.1,5.9,163.4,0,Assam,-1
39.6,142.9,12.4,9.6,3.9,148.1,0,Assam,-1
55.1,147.9,24.4,11.9,6.0,151.5,0,Bhuttan,+1
35.8,155.9,20.6,12.3,4.4,154.7,0,Bhuttan,+1
57.7,150.3,11.6,8.1,4.7,153.4,0,Assam,-1
53.3,159.9,11.7,8.6,7.0,165.7,1,Assam,-1
49.9,154.4,9.0,3.7,5.4,154.0,1,Bhuttan,+1
38.9,134.1,8.5,9.2,6.2,138.4,1,Bhuttan,+1
28.4,142.3,4.8,8.4,4.4,148.4,0,Assam,-1
55.4,146.3,11.0,7.0,4.0,152.7,0,Assam,-1
56.7,161.7,8.4,10.0,6.1,166.5,1,Bhuttan,+1
46.0,153.3,13.7,7.2,5.0,159.5,0,Assam,-1
71.2,154.8,4.4,9.4,4.5,161.8,0,Assam,-1
40.4,148.6,11.0,6.1,5.2,152.9,0,Assam,-1
41.3,126.6,5.1,10.5,5.9,124.3,1,Bhuttan,+1
38.4,129.6,8.7,11.7,4.7,129.6,0,Bhuttan,+1
48.9,149.7,9.9,8.6,6.3,155.2,0,Assam,-1
34.1,131.7,6.2,10.1,5.4,131.1,1,Bhuttan,+1
49.1,142.1,10.6,9.1,3.5,148.1,0,Assam,-1
35.8,163.3,10.0,9.0,5.1,170.9,0,Assam,-1
35.9,140.6,5.8,11.9,6.7,143.5,1,Bhuttan,+1
52.3,159.4,8.6,7.3,2.6,165.3,1,Assam,-1
35.0,141.1,17.6,10.1,5.6,141.9,0,Bhuttan,+1
51.4,150.0,9.8,9.6,5.2,150.9,1,Bhuttan,+1
49.0,144.4,12.3,7.7,5.1,150.5,0,Assam,-1
54.7,133.8,4.9,9.4,7.2,138.4,0,Bhuttan,+1
56.0,143.6,12.3,7.2,5.6,146.5,1,Bhuttan,+1
40.7,141.9,15.4,9.7,5.6,145.7,0,Assam,-1
60.4,141.5,10.7,7.0,6.5,148.2,0,Assam,-1
60.4,153.3,9.7,7.0,5.0,158.4,0,Assam,-1
55.6,150.4,4.2,8.0,7.0,152.1,1,Bhuttan,+1
48.2,131.2,10.3,9.0,6.2,138.3,1,Assam,-1
35.0,143.7,8.1,8.1,5.4,151.0,0,Assam,-1
60.5,160.7,17.4,8.3,5.4,167.2,1,Assam,-1
38.0,142.4,7.8,7.2,3.7,148.3,0,Assam,-1
38.5,136.3,5.8,6.1,7.5,136.0,0,Bhuttan,+1
35.5,123.2,5.0,9.6,6.4,126.0,1,Bhuttan,+1
50.7,122.5,10.5,9.2,5.3,123.8,1,Bhuttan,+1
36.3,140.2,5.3,11.5,6.2,140.8,1,Bhuttan,+1
48.3,140.0,8.0,6.7,4.5,145.8,0,Assam,-1
39.1,138.8,13.5,7.6,4.3,141.8,0,Assam,-1
33.8,150.5,11.3,6.9,3.2,157.3,1,Assam,-1
33.9,131.3,-0.0,10.8,6.0,133.8,1,Bhuttan,+1
44.1,156.5,11.2,10.2,6.1,160.7,1,Bhuttan,+1
37.8,166.0,6.3,14.1,5.4,168.4,1,Bhuttan,+1
54.2,154.3,5.7,13.2,6.5,155.7,1,Bhuttan,+1
43.0,137.7,17.6,7.6,5.1,141.4,1,Assam,-1
54.6,139.4,9.1,6.4,5.0,143.7,0,Assam,-1
58.1,149.7,9.7,7.8,6.6,156.4,0,Assam,-1
25.7,141.4,13.7,7.5,4.0,148.8,0,Assam,-1
45.7,146.6,3.4,8.1,3.5,145.4,1,Bhuttan,+1
48.2,143.5,20.5,8.7,4.4,148.1,1,Assam,-1
58.7,155.9,7.6,10.9,5.5,163.4,0,Assam,-1
36.6,124.0,6.5,10.1,7.7,126.0,1,Bhuttan,+1
39.1,158.1,17.8,7.5,3.6,164.1,1,Assam,-1
64.8,154.6,10.1,9.9,4.3,161.0,0,Assam,-1
40.4,145.6,13.9,6.5,5.6,145.3,1,Bhuttan,+1
38.6,151.3,13.5,8.9,4.7,158.5,0,Assam,-1
51.8,135.2,17.2,10.6,4.7,136.8,1,Bhuttan,+1
45.0,150.6,5.7,7.4,5.3,155.9,0,Assam,-1
57.8,128.3,12.9,5.2,5.0,132.7,1,Assam,-1
45.4,152.1,12.3,14.2,7.0,152.2,0,Bhuttan,+1
42.4,149.7,1.7,9.8,5.9,153.9,1,Bhuttan,+1
54.2,147.0,12.9,11.5,6.3,148.6,1,Bhuttan,+1
47.6,152.1,13.9,7.4,3.1,157.8,1,Assam,-1
53.7,160.8,10.8,10.2,8.2,164.5,0,Bhuttan,+1
39.2,141.6,14.3,7.8,5.7,147.4,0,Assam,-1
43.4,123.4,4.6,13.1,5.7,123.4,0,Bhuttan,+1
57.3,149.1,-0.1,10.0,6.1,148.3,1,Bhuttan,+1
60.5,159.2,3.1,9.7,4.1,161.8,1,Bhuttan,+1
37.5,147.3,12.0,7.5,7.2,152.5,1,Assam,-1
57.4,159.2,9.4,10.9,6.2,161.9,1,Bhuttan,+1
44.2,137.4,8.2,9.2,5.9,140.4,0,Bhuttan,+1
41.1,154.0,8.5,7.3,6.6,158.8,0,Assam,-1
28.3,136.7,5.9,10.0,6.2,139.1,0,Bhuttan,+1
59.5,156.4,7.5,9.3,6.6,157.8,1,Bhuttan,+1
46.9,142.5,11.3,9.4,2.7,148.2,1,Assam,-1
69.0,163.6,8.7,9.3,5.6,172.5,0,Assam,-1
47.7,128.6,10.3,6.8,5.5,135.0,1,Assam,-1
55.1,151.4,1.7,6.3,6.5,157.7,0,Assam,-1
76.2,144.3,14.8,5.3,4.2,149.5,0,Assam,-1
33.9,149.0,8.0,10.5,6.1,151.0,1,Bhuttan,+1
24.1,123.7,14.5,8.8,4.2,128.0,0,Assam,-1
48.5,151.1,8.4,4.0,7.1,159.5,1,Assam,-1
27.1,140.6,11.7,8.1,1.9,146.8,1,Assam,-1
50.4,146.5,19.6,8.4,5.2,153.4,1,Assam,-1
54.3,160.2,19.5,7.8,4.8,165.6,1,Assam,-1
58.5,143.4,12.5,8.4,6.9,142.9,0,Bhuttan,+1
64.9,162.8,9.6,6.6,3.7,166.2,0,Assam,-1
51.8,136.0,16.1,12.8,6.4,138.6,0,Bhuttan,+1
57.6,143.8,7.8,6.5,6.1,150.3,0,Assam,-1
53.0,152.7,17.3,5.2,4.7,154.8,0,Assam,-1
27.6,152.2,13.3,6.1,2.6,158.4,0,Assam,-1
50.8,159.5,11.4,11.1,4.4,160.9,1,Bhuttan,+1
66.6,138.9,12.2,6.1,5.4,141.0,1,Bhuttan,+1
39.0,138.0,11.5,9.9,6.4,141.6,1,Bhuttan,+1
49.2,141.6,18.3,5.9,6.4,142.8,0,Bhuttan,+1
33.1,149.3,5.5,6.2,6.4,148.9,1,Bhuttan,+1
51.3,144.4,17.6,9.4,4.7,149.8,1,Assam,-1
65.6,163.5,14.8,7.9,5.8,168.0,0,Assam,-1
30.3,140.6,6.9,10.5,6.3,143.2,1,Bhuttan,+1
57.8,146.7,12.9,9.3,5.2,154.7,0,Assam,-1
43.1,146.9,15.5,9.2,4.7,148.0,1,Bhuttan,+1
43.8,159.2,9.6,10.9,6.3,162.6,1,Bhuttan,+1
50.1,162.8,14.9,10.8,5.6,168.5,0,Assam,-1
56.5,143.8,16.6,6.7,8.0,150.7,1,Assam,-1
38.9,137.8,20.0,7.7,5.8,144.2,0,Bhuttan,+1
64.5,156.4,16.5,6.3,4.8,163.2,1,Assam,-1
50.5,141.0,9.7,10.9,6.4,145.7,0,Assam,-1
70.8,133.6,14.8,9.8,4.2,137.7,1,Assam,-1
46.6,158.3,4.7,7.3,5.4,161.1,1,Bhuttan,+1
58.1,150.5,5.1,11.6,3.3,156.8,0,Assam,-1
38.1,137.8,22.2,10.2,6.3,140.5,1,Bhuttan,+1
51.4,137.4,11.2,9.4,4.7,142.6,0,Assam,-1
49.4,138.3,17.2,14.7,6.1,140.5,0,Bhuttan,+1
32.2,141.3,7.1,10.8,7.1,144.6,1,Bhuttan,+1
37.0,116.4,9.2,10.9,5.8,120.5,1,Bhuttan,+1
47.2,141.1,11.0,7.6,5.0,143.2,1,Bhuttan,+1
66.1,142.0,12.8,7.8,5.8,146.7,0,Assam,-1
42.4,175.2,9.8,5.8,2.0,183.1,1,Assam,-1
42.6,154.5,10.1,9.2,5.2,161.0,0,Assam,-1
36.2,142.5,14.8,10.4,5.7,150.2,0,Assam,-1
37.6,145.5,8.3,11.0,6.0,149.0,1,Bhuttan,+1
73.2,150.9,6.4,13.7,6.3,153.8,1,Bhuttan,+1
46.0,143.1,9.4,11.8,4.7,143.5,1,Bhuttan,+1
51.5,137.2,10.2,8.4,4.2,146.2,1,Assam,-1
32.8,143.2,15.7,7.5,7.8,147.2,0,Bhuttan,+1
57.3,141.2,12.6,7.8,5.4,145.4,0,Assam,-1
71.2,164.4,5.9,6.9,5.4,168.5,0,Assam,-1
58.2,144.1,15.7,8.5,5.2,151.5,0,Assam,-1
40.0,161.6,13.3,8.5,4.9,166.6,0,Assam,-1
33.6,145.3,7.8,12.1,4.6,146.0,1,Bhuttan,+1
38.9,122.4,5.1,12.4,4.9,122.5,1,Bhuttan,+1
45.3,153.5,9.6,10.6,5.5,156.4,1,Bhuttan,+1
43.2,158.6,4.3,12.5,7.8,161.8,1,Bhuttan,+1
57.8,164.2,11.2,5.1,7.7,168.4,1,Bhuttan,+1
47.2,150.2,11.5,8.6,4.5,155.5,0,Assam,-1
29.2,119.9,11.1,8.9,5.2,120.7,1,Bhuttan,+1
57.4,135.4,9.9,6.9,5.5,143.7,1,Assam,-1
61.1,157.7,5.7,8.5,5.6,161.1,0,Assam,-1
52.2,144.2,10.4,5.1,5.4,146.7,0,Assam,-1
52.2,156.1,16.3,7.7,5.3,162.0,1,Assam,-1
60.6,132.8,14.7,8.6,5.0,139.1,1,Assam,-1
33.5,138.3,6.0,8.5,6.7,142.5,1,Bhuttan,+1
37.4,142.6,12.7,5.5,2.7,147.4,1,Assam,-1
58.6,158.3,10.1,6.5,2.6,165.6,1,Assam,-1
39.0,120.4,12.8,8.7,7.5,122.0,0,Bhuttan,+1
31.4,154.5,9.1,9.7,5.4,162.4,0,Assam,-1
44.0,151.2,11.8,11.5,4.5,154.4,1,Bhuttan,+1
51.3,144.9,14.3,10.5,4.6,148.9,0,Assam,-1
34.2,134.2,3.1,8.0,6.7,135.1,0,Bhuttan,+1
32.6,148.2,4.5,12.5,7.8,145.8,0,Bhuttan,+1
53.6,137.3,6.2,11.2,3.9,143.1,1,Bhuttan,+1
24.8,133.1,4.0,6.2,5.3,130.7,0,Bhuttan,+1
36.3,132.5,10.6,6.7,6.6,141.9,1,Assam,-1
50.9,149.8,1.8,7.7,5.1,157.7,0,Assam,-1
43.6,159.1,14.6,6.2,4.3,164.7,0,Assam,-1
40.7,149.4,9.4,10.7,7.3,150.1,0,Bhuttan,+1
53.5,154.1,12.3,9.4,3.9,164.3,0,Assam,-1
25.1,115.0,4.4,8.8,5.3,110.9,0,Bhuttan,+1
52.4,141.8,11.1,6.3,4.6,147.0,0,Assam,-1
37.3,145.4,11.5,7.8,4.7,152.2,0,Assam,-1
33.9,146.2,2.5,9.5,5.3,150.5,1,Bhuttan,+1
46.0,116.8,11.7,7.9,6.9,122.1,0,Assam,-1
38.1,128.2,6.2,10.2,5.1,129.1,1,Bhuttan,+1
49.8,150.9,20.2,7.1,5.7,159.5,0,Assam,-1
54.7,134.3,2.0,10.7,5.8,136.4,1,Bhuttan,+1
42.3,156.9,7.7,5.5,7.0,159.1,0,Bhuttan,+1
50.3,138.1,-4.0,14.3,6.6,140.7,1,Bhuttan,+1
50.6,155.4,13.4,7.2,4.6,163.3,0,Assam,-1
55.4,132.6,1.2,7.8,6.0,131.1,1,Bhuttan,+1
29.2,132.3,5.9,12.4,5.5,136.1,0,Bhuttan,+1
45.4,145.1,12.1,10.3,5.6,146.8,1,Bhuttan,+1
60.9,177.7,13.2,7.9,6.1,184.1,0,Assam,-1
52.7,133.8,15.6,10.7,4.4,139.1,1,Assam,-1
38.1,147.0,16.7,13.2,6.2,148.3,0,Bhuttan,+1
42.0,151.6,11.0,5.9,4.2,157.9,0,Assam,-1
57.2,147.1,10.6,5.4,6.1,151.2,0,Assam,-1
48.0,148.1,15.9,6.4,5.5,154.2,1,Assam,-1
49.1,150.7,11.2,9.1,6.7,152.9,1,Bhuttan,+1
50.2,148.2,1.4,11.4,6.2,149.3,1,Bhuttan,+1
37.0,142.1,21.0,9.5,4.1,148.0,1,Assam,-1
30.6,115.3,7.1,12.4,6.5,114.0,0,Bhuttan,+1
32.3,142.2,16.3,5.9,5.4,141.6,0,Bhuttan,+1
38.1,147.4,11.5,10.9,5.8,150.2,1,Bhuttan,+1
35.7,144.1,17.1,10.5,6.6,151.7,0,Bhuttan,+1
79.3,169.3,8.2,7.1,4.5,177.7,0,Assam,-1
63.4,136.6,14.5,6.7,4.8,142.9,1,Assam,-1
38.3,129.8,11.5,5.1,5.7,133.4,1,Assam,-1
37.5,172.2,11.6,7.8,4.1,180.5,0,Assam,-1
41.2,136.1,11.8,6.3,5.6,138.9,0,Bhuttan,+1
41.5,134.3,13.8,9.8,6.3,142.2,0,Assam,-1
39.1,134.6,12.0,6.7,3.4,142.4,0,Assam,-1
23.2,144.8,15.7,9.7,5.4,152.2,0,Assam,-1
59.1,164.2,14.4,10.1,5.7,168.5,1,Bhuttan,+1
55.4,133.1,3.6,12.4,5.8,135.4,0,Bhuttan,+1
48.7,151.7,0.8,10.6,6.2,151.3,1,Bhuttan,+1
42.6,161.9,-2.5,9.7,5.2,165.4,1,Bhuttan,+1
59.5,151.7,10.1,12.0,5.1,158.2,0,Assam,-1
54.1,134.9,14.2,6.0,5.7,143.0,1,Assam,-1
44.0,151.4,14.7,8.1,3.6,158.3,1,Assam,-1
40.0,145.4,24.4,12.1,8.0,148.5,0,Bhuttan,+1
34.8,142.2,9.8,6.8,4.5,141.7,1,Bhuttan,+1
47.5,156.3,13.0,8.4,3.4,164.1,1,Assam,-1
59.9,132.0,8.7,7.4,4.3,137.5,1,Assam,-1
62.9,133.0,8.4,5.8,4.3,137.9,1,Assam,-1
55.7,168.9,7.2,9.1,5.7,169.9,1,Bhuttan,+1
39.2,147.6,12.9,9.7,6.1,148.2,1,Bhuttan,+1
30.1,133.1,13.6,6.9,6.3,141.2,0,Assam,-1
36.7,145.2,16.1,9.8,6.1,144.4,1,Bhuttan,+1
56.3,157.3,9.2,8.5,3.5,165.5,0,Assam,-1
52.5,158.3,16.2,7.7,6.2,163.9,1,Assam,-1
68.1,162.1,16.8,8.9,6.5,163.8,1,Assam,-1
35.6,135.5,4.8,9.6,5.8,134.7,0,Bhuttan,+1
32.3,164.3,20.3,10.9,6.5,164.3,0,Bhuttan,+1
52.3,155.0,6.2,13.1,4.1,154.8,1,Bhuttan,+1
43.0,141.9,3.9,8.4,5.8,147.9,0,Assam,-1
20.1,143.1,15.8,9.7,4.6,147.5,0,Assam,-1
48.2,142.1,22.0,8.4,4.3,148.2,1,Assam,-1
45.1,150.1,22.0,14.0,6.9,150.9,1,Bhuttan,+1
30.0,145.9,9.5,8.4,7.2,152.0,1,Assam,-1
44.9,133.5,9.8,5.8,5.9,140.4,1,Assam,-1
58.9,168.2,8.4,7.0,5.0,173.7,0,Assam,-1
50.4,144.2,10.0,10.5,5.0,142.4,1,Bhuttan,+1
57.4,164.7,20.0,6.0,7.0,171.0,0,Assam,-1
52.5,151.5,13.5,10.0,5.2,153.6,1,Bhuttan,+1
49.9,167.1,6.8,12.1,4.5,168.9,1,Bhuttan,+1
33.3,133.9,9.4,6.2,6.3,138.6,1,Assam,-1
49.4,142.1,0.2,12.5,6.1,143.6,1,Bhuttan,+1
36.1,147.2,11.6,7.2,6.0,150.7,1,Bhuttan,+1
30.7,141.4,11.4,10.1,6.0,144.8,1,Bhuttan,+1
39.9,148.7,9.6,12.1,4.8,148.4,1,Bhuttan,+1
36.1,150.9,8.0,8.5,8.2,154.3,1,Bhuttan,+1
46.9,142.8,12.4,7.9,4.1,148.4,0,Assam,-1
37.4,139.9,8.9,13.0,6.6,142.5,1,Bhuttan,+1
42.7,152.5,5.9,10.2,5.6,157.6,1,Bhuttan,+1
39.8,146.4,6.2,8.6,6.1,146.9,1,Bhuttan,+1
55.0,140.4,9.3,8.3,4.2,145.6,0,Assam,-1
43.9,157.9,12.0,11.8,7.2,157.1,1,Bhuttan,+1
42.6,160.1,21.3,6.4,7.2,159.7,0,Bhuttan,+1
36.9,129.8,7.2,9.2,3.1,134.9,1,Assam,-1
49.7,156.4,22.8,11.6,5.8,160.6,1,Bhuttan,+1
51.3,134.1,5.8,9.8,5.0,136.7,0,Bhuttan,+1
59.1,152.0,7.7,7.8,4.6,156.5,0,Assam,-1
44.6,155.8,12.4,8.2,6.1,157.8,1,Bhuttan,+1
45.5,155.9,0.5,7.9,6.5,158.3,1,Bhuttan,+1
36.1,135.4,18.0,8.0,6.8,135.4,1,Bhuttan,+1
44.5,112.2,3.9,10.7,5.5,117.3,0,Bhuttan,+1
39.2,120.7,13.7,9.1,5.6,127.5,0,Assam,-1
39.9,132.5,10.3,5.2,4.5,138.5,0,Assam,-1
35.1,152.2,15.5,13.2,6.0,155.0,0,Bhuttan,+1
23.9,141.5,18.6,10.0,3.8,146.3,1,Assam,-1
39.0,136.6,5.9,10.6,6.6,144.2,0,Bhuttan,+1
28.9,136.0,8.9,7.6,6.3,137.2,0,Bhuttan,+1
25.1,112.9,11.0,11.5,5.5,117.3,0,Assam,-1
74.1,147.9,7.6,7.4,5.6,152.8,0,Assam,-1
38.4,146.4,6.6,6.7,4.4,150.9,0,Assam,-1
49.2,146.6,7.1,9.7,4.8,152.5,0,Assam,-1
33.4,155.5,5.0,8.8,7.3,162.4,0,Bhuttan,+1
41.3,135.9,7.3,6.5,5.5,139.7,1,Bhuttan,+1
42.7,146.7,11.6,8.5,5.1,153.3,0,Assam,-1
45.4,154.9,7.3,11.1,5.9,154.0,1,Bhuttan,+1
59.7,143.0,15.2,11.2,5.5,149.7,1,Assam,-1
39.5,158.7,8.8,13.0,4.4,160.0,1,Bhuttan,+1
37.7,160.0,10.5,8.7,4.8,165.5,0,Assam,-1
30.4,146.0,10.5,9.3,5.1,150.2,1,Bhuttan,+1
48.2,147.0,15.2,5.4,6.2,152.3,1,Assam,-1
39.8,139.7,7.9,10.0,6.7,142.1,1,Bhuttan,+1
52.1,129.7,10.3,8.1,3.3,134.5,0,Bhuttan,+1
27.1,142.7,4.5,11.2,6.4,143.8,1,Bhuttan,+1
36.9,125.4,6.9,12.5,5.5,129.2,0,Bhuttan,+1
43.0,138.6,15.7,8.7,4.5,143.6,1,Assam,-1
51.4,161.8,8.7,11.1,6.8,164.7,0,Bhuttan,+1
38.5,149.6,20.4,7.6,7.4,150.6,0,Bhuttan,+1
29.4,144.8,17.2,13.3,4.8,145.5,0,Bhuttan,+1
54.7,146.7,20.3,9.6,6.7,148.8,1,Bhuttan,+1
26.8,133.7,6.2,10.4,5.5,136.4,0,Bhuttan,+1
61.1,168.0,11.8,8.1,4.9,173.7,0,Assam,-1
43.5,130.2,12.2,9.8,4.8,134.7,1,Assam,-1
62.1,150.4,7.1,5.7,6.1,156.4,0,Assam,-1
42.4,164.9,16.5,9.1,4.5,169.4,1,Assam,-1
48.4,141.7,15.8,9.2,5.7,147.6,1,Assam,-1
59.9,156.6,13.6,7.4,5.0,162.9,0,Assam,-1
46.5,143.0,12.0,8.4,5.9,146.9,0,Assam,-1
36.8,138.2,13.0,9.6,5.9,147.8,0,Assam,-1
36.7,135.3,14.7,9.2,4.4,139.5,0,Assam,-1
35.6,137.7,8.9,8.7,4.6,142.6,0,Assam,-1
52.8,120.3,5.8,13.2,6.9,124.2,0,Bhuttan,+1
34.0,152.6,19.2,10.0,5.0,156.8,0,Bhuttan,+1
33.3,120.5,18.1,7.0,8.2,127.0,0,Assam,-1
38.9,159.5,19.3,12.9,6.9,163.0,1,Bhuttan,+1
52.6,157.8,0.4,9.6,6.6,163.2,1,Bhuttan,+1
35.6,130.2,10.2,8.8,3.8,135.2,1,Assam,-1
48.5,155.5,4.6,13.5,7.3,158.4,1,Bhuttan,+1
31.6,138.6,8.0,8.2,3.2,144.5,1,Assam,-1
56.3,144.1,10.0,6.7,5.9,149.5,0,Assam,-1
25.6,148.6,0.2,8.9,5.1,151.8,1,Bhuttan,+1
32.6,119.4,6.5,6.9,5.3,123.4,0,Bhuttan,+1
24.0,144.1,10.1,8.3,6.0,140.6,1,Bhuttan,+1
51.9,138.1,6.1,10.0,6.3,147.5,0,Assam,-1
44.1,128.0,11.9,8.5,4.1,132.1,1,Assam,-1
50.6,149.5,13.7,8.2,3.5,157.2,0,Assam,-1
42.8,134.4,13.7,9.9,6.1,140.2,1,Assam,-1
35.9,153.2,14.0,8.1,5.8,157.0,1,Bhuttan,+1
25.8,147.2,13.9,7.4,5.8,150.4,1,Bhuttan,+1
30.7,134.6,6.4,7.6,6.3,136.0,1,Bhuttan,+1
43.7,135.8,7.9,8.2,5.5,140.1,1,Assam,-1
25.5,137.6,14.6,7.6,4.7,142.6,0,Assam,-1
30.6,133.6,5.6,9.2,7.3,136.0,0,Bhuttan,+1
40.4,144.5,12.6,10.9,6.1,147.0,1,Bhuttan,+1
30.5,155.1,8.4,8.1,5.3,161.7,0,Assam,-1
46.3,132.1,12.0,5.5,4.6,139.0,1,Assam,-1
43.2,130.0,11.6,8.3,5.8,134.2,0,Assam,-1
55.9,158.1,13.1,7.3,4.5,166.3,0,Assam,-1
43.7,132.3,12.6,9.3,4.4,136.7,0,Assam,-1
28.2,167.5,22.9,9.3,3.2,173.5,0,Assam,-1
50.8,147.7,8.4,11.4,6.5,150.7,1,Bhuttan,+1
57.9,166.0,12.6,9.3,7.1,174.8,1,Assam,-1
57.0,135.5,13.7,6.9,6.8,141.2,1,Assam,-1
40.4,138.5,10.9,9.2,5.7,144.8,0,Assam,-1
39.8,155.0,12.1,9.2,6.6,158.8,0,Assam,-1
50.4,170.2,12.4,8.4,4.1,176.6,0,Assam,-1
34.6,132.2,8.4,5.9,5.6,133.1,0,Bhuttan,+1
47.3,135.3,6.8,9.3,7.2,137.3,0,Bhuttan,+1
52.9,143.5,0.2,11.4,6.1,145.6,1,Bhuttan,+1
42.3,148.1,4.7,9.8,4.2,150.9,0,Assam,-1
47.7,165.1,10.3,5.8,6.2,170.1,0,Assam,-1
63.8,162.4,8.9,7.1,5.0,168.6,0,Assam,-1
57.4,144.2,9.1,5.7,4.5,150.7,0,Assam,-1
42.4,133.2,10.8,6.4,5.1,141.8,1,Assam,-1
38.8,134.5,6.2,11.8,7.6,136.9,0,Bhuttan,+1
57.8,126.7,9.2,8.9,5.4,132.1,0,Assam,-1
52.4,157.7,2.0,9.6,5.1,163.9,0,Assam,-1
54.8,140.6,17.8,5.8,5.8,146.3,0,Assam,-1
56.5,163.6,12.1,8.4,5.9,169.6,0,Assam,-1
41.9,148.9,7.3,7.4,6.7,150.1,1,Bhuttan,+1
40.2,141.9,11.9,6.6,4.4,145.0,0,Assam,-1
45.8,154.5,0.9,9.2,5.4,159.5,0,Assam,-1
66.0,147.9,16.3,5.7,5.6,152.1,1,Assam,-1
26.1,123.9,7.3,7.8,4.9,131.2,1,Assam,-1
42.6,143.9,4.8,6.5,7.6,145.0,1,Bhuttan,+1
49.6,131.4,9.4,8.5,4.9,139.2,1,Assam,-1
42.3,157.1,6.2,8.2,5.6,162.0,0,Assam,-1
39.0,135.2,11.7,12.9,5.4,136.8,1,Bhuttan,+1
53.6,139.0,5.6,9.7,4.8,147.2,0,Assam,-1
35.5,144.4,12.9,7.9,5.5,150.3,0,Assam,-1
45.3,155.8,19.5,7.3,4.9,162.0,1,Assam,-1
43.5,136.1,15.0,9.1,7.8,138.5,0,Bhuttan,+1
52.6,159.5,17.2,8.7,3.9,167.3,1,Assam,-1
47.8,153.5,12.2,9.1,3.0,159.7,0,Assam,-1
36.3,145.7,7.7,10.6,4.6,150.0,0,Assam,-1
36.0,146.2,15.6,8.1,4.7,151.0,1,Assam,-1
58.5,157.8,-7.0,12.7,7.5,152.5,0,Bhuttan,+1
40.0,149.2,16.7,9.9,4.9,155.3,1,Assam,-1
42.6,162.8,10.5,15.0,5.9,163.8,1,Bhuttan,+1
38.6,147.2,10.8,10.2,5.2,149.6,1,Bhuttan,+1
56.4,146.0,7.6,6.1,4.8,152.5,0,Assam,-1
32.6,134.2,5.9,11.6,5.7,136.6,0,Bhuttan,+1
47.2,154.8,15.9,8.0,6.0,160.9,0,Assam,-1
49.2,136.1,4.7,6.7,3.6,143.7,0,Assam,-1
41.4,142.4,17.1,9.6,6.2,147.1,1,Assam,-1
52.6,139.4,5.2,7.0,5.0,145.9,0,Assam,-1
48.8,159.2,3.0,7.0,5.3,163.0,1,Bhuttan,+1
61.4,149.7,14.3,7.0,5.1,156.0,0,Assam,-1
35.4,155.8,7.5,7.3,5.5,157.3,1,Bhuttan,+1
33.9,136.7,12.2,7.9,5.8,143.8,0,Assam,-1
35.5,158.7,5.7,10.2,5.2,160.8,1,Bhuttan,+1
50.4,157.8,13.3,11.1,6.3,166.5,0,Assam,-1
55.2,135.3,14.9,8.0,4.9,140.7,1,Assam,-1
30.4,130.7,5.2,8.5,6.7,132.9,1,Bhuttan,+1
48.2,149.6,7.6,7.7,7.6,154.3,0,Assam,-1
39.1,125.3,14.1,8.0,5.6,129.0,1,Assam,-1
20.3,140.4,10.1,10.4,4.6,145.9,0,Assam,-1
43.3,124.6,9.9,7.6,5.6,132.1,0,Assam,-1
57.5,174.0,8.5,10.2,4.0,180.1,0,Assam,-1
57.5,166.8,16.4,8.6,6.6,172.5,1,Assam,-1
31.4,144.0,9.7,5.5,5.7,147.3,1,Bhuttan,+1
45.0,127.3,4.4,8.6,5.8,127.5,1,Bhuttan,+1
